Title,Rating,Image_URL
Oklahoma!,7.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Salvation,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Out of the Wild,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Big Jake,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Professionals,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
El Topo,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Damnation,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bad Day at Black Rock,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Lone Star,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Massacre River,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Proposition,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
McCabe & Mrs. Miller,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Paint Your Wagon,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
"The Adventures of Brisco County, Jr.",8.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Bravados,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bullwhip,5.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Mackenna's Gold,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Return to Lonesome Dove,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Comancheros,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Long Riders,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Cowboy Way,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Hero,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Here Come the Brides,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Lo chiamavano Trinità...,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Death Rider in the House of Vampires,4.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bacurau,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Fallout: New Vegas,8.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Charro!,5.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Centennial,8.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Hombre,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Last Hard Men,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Angel and the Badman,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tremors II: Aftershocks,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Trooper Hook,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Far Cry 5,7.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
F Troop,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tom and Huck,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tin Man,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
American Outlaws,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Pat Garrett & Billy the Kid,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Outlaw,5.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Almost Heroes,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Rowdy Girls,3.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Alias Smith and Jones,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Shakiest Gun in the West,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Warrant: Breaker's Law,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
River of No Return,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Zorro,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Apple Dumpling Gang,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Silver River,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Gold Rush,8.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Winchester '73,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Shooting,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
She Wore a Yellow Ribbon,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Concrete Cowboy,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Support Your Local Sheriff!,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Soleil rouge,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Joheunnom nabbeunnom isanghannom,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Nichols,7.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Vera Cruz,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Meek's Cutoff,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Hearts of the West,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sweet Country,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Duel,5.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Slow West,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Snowy River: The McGregor Saga,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Fort Apache,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Comanche Moon,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Vegas,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
One-Eyed Jacks,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Will Penny,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Naked Spur,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Life and Legend of Wyatt Earp,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Kid Blue,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Adventures of Puss in Boots,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Second Time Around,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
8 Seconds,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
My Darling Clementine,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Yearling,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Ballad of Lefty Brown,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gold of the Seven Saints,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Broken Trail,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Never Grow Old,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Jesse James,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Thar,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Rio Grande,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Way West,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Biohazard 4,9.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ida Red,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Manon des sources,8.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Unsinkable Molly Brown,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Unforgiven,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Broken Arrow,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Kenny Rogers as The Gambler,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Il mercenario,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ride Out for Revenge,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Death Valley Days,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tall Tale,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Jane Got a Gun,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Eye for Eye,4.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Chisum,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The War Wagon,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Three Burials of Melquiades Estrada,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Lancer,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bandolero!,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
El infierno,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Travels of Jaimie McPheeters,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sweetwater,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Johnson County War,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gunfight at Rio Bravo,4.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
A Man Called Horse,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Six Black Horses,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Rooster Cogburn,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Wild Horses,4.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Joe Kidd,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Life and Times of Judge Roy Bean,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Catch the Bullet,2.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Texas Rangers,5.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Warrant,4.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
When the Legends Die,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Life and Times of Grizzly Adams,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
A Time for Killing,5.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Wild Bill,5.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Il grande silenzio,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Shoot-Out at Medicine Bend,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Last of the Dogmen,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Ballad of Cable Hogue,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Coogan's Bluff,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Buck and the Preacher,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Electric Horseman,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Flaming Star,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Wagons East!,4.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
From Dusk Till Dawn 3: The Hangman's Daughter,4.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bring Me the Head of Alfredo Garcia,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Sacketts,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Rider,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Wonderful World of Mickey Mouse,7.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Rage at Dawn,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Valdez Is Coming,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Death Hunt,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Train Robbers,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
... continuavano a chiamarlo Trinità,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Return of the Seven,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Even Cowgirls Get the Blues,4.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Billy Two Hats,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Nevada Smith,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Johnny Guitar,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Hannie Caulder,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gun the Man Down,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Big Trail,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
County Line,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ain't Them Bodies Saints,6.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gold,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
A Prairie Home Companion,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Haunting of Hell Hole Mine,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bite the Bullet,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Keeping Room,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sholay,8.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bend of the River,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Waterhole #3,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Da uomo a uomo,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Rancho Notorious,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Chato's Land,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Last Victim,4.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Cattle King,5.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Young Ones,5.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Apache Rifles,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The White Buffalo,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Lazarus Man,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Two Sinners and a Mule,3.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Duel in the Sun,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Good Guys and the Bad Guys,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Three Godfathers,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Alferd Packer: The Musical,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Goin' South,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Deputy,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Dino Ranch,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Quién sabe?,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ride the High Country,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bad Company,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Purgatory,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Branded,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Klondike,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sundown: The Vampire in Retreat,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Legend of Hawes,3.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Cheyenne Social Club,6.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bret Maverick,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Born Losers,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Ox-Bow Incident,8.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gunpoint,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Zorro: The Gay Blade,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
JL Ranch,5.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
City Slickers II: The Legend of Curly's Gold,5.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
4 for Texas,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Duel at Apache Wells,5.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Casa de mi Padre,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Zane Grey Theatre,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Lonesome Dove: The Series,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Streets of Laredo,7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Pioneer Woman,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Bronco Billy,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ride Beyond Vengeance,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Rainmaker,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
North to Alaska,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Love Comes Softly,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Oregon Trail,7.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Davy Crockett: King of the Wild Frontier,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
There Was a Crooked Man...,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Wanda Nevada,5.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Harvey Girls,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Shalako,5.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Badland,5.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Honkytonk Man,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Rachel and the Stranger,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Spirit Riding Free,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Black Fox,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Dead Man's Walk,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Warpath,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Montford: The Chickasaw Rancher,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Gallowwalkers,3.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Man of the West,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Posse,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Take a Hard Ride,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Breakheart Pass,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Los colonos,7.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Gunfighter,7.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Blueberry,5.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Viva Maria!,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Broken Lance,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Homestead,4.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
La Cabeza de Joaquín Murrieta,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Restless Gun,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sheriff Callie's Wild West,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Pinkertons,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Little Woods,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Eyes of Fire,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Legend of the Lone Ranger,4.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Les pétroleuses,5.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Blood on the Moon,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Man from Laramie,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Boss Nigger,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Wichita,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Love Me Tender,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sky King,7.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Butch vs. Sundance,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tremors 4: The Legend Begins,5.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
High Ground,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Sukiyaki uesutan Jango,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Doc Holliday,3.8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Shotgun,6.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Two Rode Together,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Shadow Riders,6.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Quest,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tyger Tyger,4.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Red Headed Stranger,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Duel at Diablo,6.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Proud Rebel,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Mountain Men,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Viva Zapata!,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Adventures of Rin Tin Tin,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Monte Walsh,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Greed,8.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Hangman's Knot,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Hollow Point,5.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Destry Rides Again,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Circus World,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Outlaws and Angels,5.4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Western Union,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Cheyenne Autumn,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Westerner,7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Apache,6.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Cattle Annie and Little Britches,6.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Tommyknockers,3.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Laredo,7.6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ulzana's Raid,7.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
"Stolen Women, Captured Hearts",7.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Ride Lonesome,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Far Country,7.1,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Junior Bonner,6.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
"Vamos a matar, compañeros",7.3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Lone Star Law,8.0,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Mark of Zorro,7.5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
El Camino Christmas,5.7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
The Man Who Loved Cat Dancing,6.2,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
Annie Get Your Gun,6.9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png
